index,seriesName,network,season,title,imdb,engagement,dateAired,run.time,format,monster.name,monster.gender,mainMonsterGender,monster.type,monster.subtype,monster.species,monster.amount,caught.fred,caught.daphnie,caught.velma,caught.shaggy,caught.scooby,caught.other,num.caught,caught.not,caught,captured.fred,captured.daphnie,captured.velma,captured.shaggy,captured.scooby,num.captured,unmask.fred,unmask.daphnie,unmask.velma,unmask.shaggy,unmask.scooby,unmask.other,settingTerrain,suspects.amount,non-suspect,arrested,culprit.gender,culprit.amount,motive,if.it.wasnt.for,and.that,number.of.snacks,split.up,another.mystery,set.a.trap,jeepers,jinkies,my.glasses,just.about.wrapped.up,zoinks,groovy,scooby.doo.where.are.you,rooby.rooby.roo
42,The New Scooby-Doo Movies,CBS,2,The Mystery of Haunted Island,7.4,103,9/8/1973,44,TV Series,"Hooded Ghosts,Hooded Ghosts,Hooded Ghosts","Male,Male,Male",Male,"Ghost,Ghost,Ghost","Phantom,Phantom,Phantom","Human,Human,Human",3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Island,2,FALSE,FALSE,"Male,Male,Male",3,Competition,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
43,The New Scooby-Doo Movies,CBS,2,The Haunted Showboat,7.9,82,9/15/1973,43,TV Series,"Ghost of Injun Joe,Ghost of Captain Scavenger","Male,Male",Male,"Ghost,Ghost","Phantom,Phantom","Human,Human",2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Coast,3,FALSE,TRUE,"Male,Male",2,Counterfeit,NULL,NULL,0,1,0,0,0,1,0,0,0,0,0,0
44,The New Scooby-Doo Movies,CBS,2,Mystery in Persia,7.5,82,9/22/1973,43,TV Series,Jadal,Male,Male,Mythical,Phantom,Genie,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Desert,3,FALSE,TRUE,Male,1,Competition,NULL,NULL,3,0,0,0,1,1,0,0,0,0,0,2
45,The New Scooby-Doo Movies,CBS,2,The Spirited Spooked Sports Show,7.4,73,9/29/1973,43,TV Series,Spirit of Fireball McPhan,Male,Male,Ghost,Phantom,Human,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,3,FALSE,TRUE,"Male,Male",2,Competition,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0
46,The New Scooby-Doo Movies,CBS,2,The Exterminator,7.6,85,10/6/1973,44,TV Series,"Cat Creature,Frankenstein,Creepy Man,Ghost Bird,Unknown Exterminator,Ghostly Man,Invisible Couple,Sea Monster","Male,Male,Male,Male,Male,Male,Male,Male",Male,"Animal,Undead,Disguised,Animal,Disguise,Ghost,Ghost,Animal","Humanoid,Frankenstein's Monster,Creepy,Headless,Exterminator,Phantom,Phantom,Sea-Monster","Human,Human,Human,Bird,Human,Human,Human,Fish",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,1,FALSE,FALSE,"Male,Male",2,Competition,NULL,NULL,0,0,0,0,0,2,0,0,0,0,0,0
47,The New Scooby-Doo Movies,CBS,2,The Weird Winds of Winona,7.3,91,10/13/1973,44,TV Series,"Windmakers,Windmakers,Windmakers,Windmakers","Male,Male,Male,Male",Male,"Disguised,Disguised,Disguised,Disguised","Hooded,Hooded,Hooded,Hooded","Human,Human,Human,Human",4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,2,FALSE,TRUE,Male,1,Competition,those meddling kids,NULL,0,0,0,0,0,0,0,0,0,0,0,1
48,The New Scooby-Doo Movies,CBS,2,The Haunted Candy Factory,7.8,104,10/20/1973,43,TV Series,"Green Globs,Green Globs","Male,Male",Male,"Possessed Object,Possessed Object","Humanoid,Humanoid","Human,Human",2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,2,FALSE,TRUE,"Male,Male",2,Smuggling,NULL,NULL,0,0,0,0,0,2,0,0,0,0,0,0
49,The New Scooby-Doo Movies,CBS,2,The Haunted Carnival,7.6,92,10/27/1973,43,TV Series,Ghostly Strongman,Male,Male,Ghost,Phantom,Human,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,0,FALSE,TRUE,Male,1,Competition,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0
50,The Scooby-Doo Show,ABC,1,High Rise Hair Raiser,7.6,112,9/11/1976,24,TV Series,"Specter of Ebenezer Crabbe,Ghost of Netty Crabbe","Male,Female",Male,"Ghost,Ghost","Phantom,Phantom","Human,Human",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,"Male,Male",2,Theft,NULL,NULL,0,0,0,0,0,2,0,0,6,0,0,0
51,"Dynomutt, Dogwonder",ABC,Crossover,Everyone Hyde!,7.2,12,9/11/1976,22,Crossover,"Mr. Hyde,Snitch","Male,Male",Male,"Disguised,Animal","Split-Personality,Split-Personality","Human,Hound",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,2,FALSE,TRUE,Male,1,Theft,NULL,NULL,0,0,0,1,0,0,0,0,3,0,0,0
52,The Scooby-Doo Show,ABC,1,The Fiesta Host is an Aztec Ghost,7.4,97,9/18/1976,24,TV Series,"Ghost of King Katazuma,Aztec Statue Monster","Male,Male",Male,"Ghost,Possessed Object","Phantom,Statue","Human,Human",2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,4,FALSE,TRUE,"Male,Female",2,Treasure,NULL,NULL,2,0,1,0,0,0,0,0,8,0,0,1
53,"Dynomutt, Dogwonder",ABC,Crossover,"What Now, Lowbrow?",6.9,11,9/18/1976,22,Crossover,"Lowbrow,Lowbrow's Henchmen,Lowbrow's Henchmen","Male,Male,Male",Male,"Super-Villain,Super-Villain,Super-Villain","Idiot,Henchman,Henchman","Human,Human,Human",3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,1,FALSE,TRUE,NULL,3,Theft,NULL,NULL,0,0,0,0,0,2,0,0,1,0,0,0
54,The Scooby-Doo Show,ABC,1,The Gruesome Game of the Gator Ghoul,7.5,95,9/25/1976,24,TV Series,Ghost of Gator Ghoul,Male,Male,Ghost,Amphibian,Alligator,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Swamp,4,FALSE,TRUE,Female,1,Competition,NULL,NULL,0,0,1,0,1,1,0,0,1,0,0,0
55,The Scooby-Doo Show,ABC,1,Whatta Shocking Ghost,8,101,10/2/1976,24,TV Series,10000 Volt Ghost,Male,Male,Ghost,Electric,Human,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Snow,3,FALSE,TRUE,"Male,Male",2,Competition,you meddling kids,NULL,1 box,1,0,0,0,0,0,0,5,0,0,4
56,The Scooby-Doo Show,ABC,1,The Headless Horseman of Halloween,8,127,10/9/1976,24,TV Series,Headless Horseman,Male,Male,Ghost,Headless,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Rural,4,FALSE,TRUE,Male,1,Theft,NULL,NULL,0,0,0,0,0,0,0,0,10,0,0,0
57,The Scooby-Doo Show,ABC,1,Scared a Lot in Camelot,7.6,93,10/16/1976,24,TV Series,"Ghost of Merlin,Black Knight","Male,Male",Male,"Ghost,Possessed Object",Witch,"Human,Human",2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,3,FALSE,TRUE,Male,1,Theft,NULL,NULL,a couple,0,0,1,0,0,0,0,3,0,0,1
58,The Scooby-Doo Show,ABC,1,The Harum-Scarum Sanitarium,8.2,99,10/23/1976,24,TV Series,Ghost of Dr. Coffin,Male,Male,Ghost,Phantom,Human,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,2,FALSE,TRUE,Male,1,Smuggling,NULL,NULL,0,1,0,0,4,0,0,0,13,0,0,1
59,The Scooby-Doo Show,ABC,1,The No-Face Zombie Chase Case,7.7,91,10/30/1976,24,TV Series,"No-Face Zombie,Gorilla","Male,Male",Male,"Undead,Animal","Zombie,Beast","Human,Gorilla",2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,5,FALSE,TRUE,Male,1,Theft,these meddling kids,NULL,1,0,0,0,0,0,0,0,8,0,0,0
60,The Scooby-Doo Show,ABC,1,Mamba Wamba and the Voodoo Hoodoo,7,81,11/6/1976,24,TV Series,"Mamba Wamba,Zombie Lila,Mamba Zombie,","Male,Female,Male",Male,"Ghost,Undead,Undead","Witch Doctor,Zombie,Zombie","Human,Human,Human",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Swamp,5,FALSE,TRUE,"Male,Female",2,Extortion,NULL,NULL,2,2,0,0,2,1,0,0,9,0,0,0
61,The Scooby-Doo Show,ABC,1,A Frightened Hound Meets Demons Underground,7.4,84,11/13/1976,24,TV Series,Demon,Male,Male,Mythical,Demon,Demon,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,Male,1,Theft,you and that dog coming along,NULL,0,1,0,0,5,1,0,1,12,0,0,1
62,"Dynomutt, Dogwonder",ABC,Crossover,The Wizard of Ooze,6.3,7,11/13/1976,22,Crossover,Swamp Rat,Male,Male,Animal,Humanoid,Rat,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Swamp,0,FALSE,TRUE,Male,2,Theft,NULL,NULL,0,0,0,0,0,2,0,0,3,0,0,0
63,The Scooby-Doo Show,ABC,1,A Bum Steer for Scooby,6.8,84,11/20/1976,24,TV Series,"Tamuka the Ghost Bull,Medicine Man Ghost,Talking Bull","Male,Male,Male",Male,"Ghost,Ghost,Animal","Beast,Witch Doctor,Beast","Bull,Human,Bull",3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,5,FALSE,TRUE,"Male,Male,Male",3,Theft,pesky pair in the cow costume,NULL,0,0,1,0,0,3,1,1,4,0,1,1
64,The Scooby-Doo Show,ABC,1,There's a Demon Shark in the Foggy Dark,7.2,80,11/25/1976,24,TV Series,Demon Shark,Male,Male,Mythical,Demon,Shark,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,4,FALSE,TRUE,Male,1,Smuggling,NULL,NULL,0,0,1,0,0,1,0,0,7,0,0,2
65,The Scooby-Doo Show,ABC,1,"Scooby-Doo, Where's the Crew?",7.3,77,11/27/1976,24,TV Series,"Ghost of Captain Pescado,Kelp Monster,Octopus Monster","Male,Male,Male",Male,"Ghost,Plant,Animal","Pirate,Humanoid,Octopus","Human,Kelp,Octopus",3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Ocean,2,FALSE,TRUE,Male,1,Treasure,these meddling laddies and lasses,NULL,4,0,0,0,0,0,0,0,7,0,0,0
66,The Scooby-Doo Show,ABC,1,The Ghost That Sacked the Quarterback,6.8,75,12/4/1976,24,TV Series,Rambling Ghost,Male,Male,Ghost,Athlete,Human,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,6,FALSE,TRUE,Male,1,Competition,nosy kids,dog,0,1,1,0,1,0,0,0,8,0,0,2
67,The Scooby-Doo Show,ABC,1,The Ghost of the Bad Humor Man,7.7,84,12/11/1976,24,TV Series,"Strawberry Technicolor Phantom,Chocolate Technicolor Phantom,Vanilla Technicolor Phantom","Male,Male,Male",Male,"Ghost,Ghost,Ghost","Phantom,Phantom,Phantom","Human,Human,Human",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Urban,2,FALSE,TRUE,Male,1,Theft,those brats,NULL,0,0,0,0,0,0,0,0,5,0,0,2
68,The Scooby-Doo Show,ABC,1,The Spirits of '76,7.5,81,12/18/1976,24,TV Series,"Ghost of Benedict Arnold,Ghost of William Demont,Ghost of Major Andre","Male,Male,Male",Male,"Ghost,Ghost,Ghost","Statue,Statue,Statue","Human,Human,Human",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Urban,3,FALSE,TRUE,"Male,Male",2,Counterfeit,NULL,NULL,0,1,0,0,0,1,0,0,3,0,0,1
69,The Scooby-Doo Show,ABC,2,The Curse of the Viking Lake,7.4,71,9/10/1977,24,TV Series,"Viking Ghost,Viking Ghost,Viking Ghost","Male,Male,Male",Male,"Ghost,Ghost,Ghost","Viking,Viking,Viking","Human,Human,Human",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,3,FALSE,TRUE,Male,1,Natural Resource,NULL,NULL,0,2,1,0,3,0,0,0,8,0,0,1
70,Laff-a-Lympics,ABC,1,The Swiss Alps,6.9,25,9/10/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,FALSE,FALSE,Mountain,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,4
71,Laff-a-Lympics,ABC,1,"Tokyo, Japan",6.9,25,9/10/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,Urban,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,2
72,The Scooby-Doo Show,ABC,2,Vampire Bats and Scaredy Cats,8.2,104,9/17/1977,24,TV Series,Gramps the Vamp,Male,Male,Undead,Vampire,Human,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Island,5,FALSE,TRUE,Male,1,Competition,NULL,NULL,0,0,0,1,0,1,0,0,11,0,1,0
73,Laff-a-Lympics,ABC,1,Acapulco,6.3,23,9/17/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,FALSE,FALSE,Coast,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
74,Laff-a-Lympics,ABC,1,England,6.3,23,9/17/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,Urban,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0
75,The Scooby-Doo Show,ABC,2,"Hang in There, Scooby-Doo",7.4,76,9/24/1977,24,TV Series,Pterodactyl Ghost,Male,Male,Ghost,Pterodactyl,Dinosaur,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Mountain,2,FALSE,TRUE,Male,1,Theft,NULL,NULL,0,0,0,0,3,0,0,0,10,0,0,1
76,Laff-a-Lympics,ABC,1,Florida,7.1,22,9/24/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Swamp,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
77,Laff-a-Lympics,ABC,1,China,7.1,22,9/24/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,Urban,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1
78,The Scooby-Doo Show,ABC,2,The Chiller Diller Movie Thriller,7.9,77,10/1/1977,24,TV Series,Phantom of Milo Booth,Male,Male,Ghost,Phantom,Human,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,6,FALSE,TRUE,Male,1,Competition,NULL,NULL,0,1,0,0,0,2,0,1,10,0,0,1
79,Laff-a-Lympics,ABC,1,The Sahara Desert,7.2,21,10/1/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Desert,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
80,Laff-a-Lympics,ABC,1,Scotland,7.2,21,10/1/1977,12,TV Series (segmented),Lochness Monster,Female,Female,Animal,Lochness Monster,Lochness Monster,1,NULL,NULL,NULL,FALSE,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,Rural,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
81,The Scooby-Doo Show,ABC,2,The Spooky Case of the Grand Prix Race,7.4,75,10/8/1977,24,TV Series,Phantom Racer,Male,Male,Ghost,Phantom,Human,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Desert,4,FALSE,TRUE,Male,1,Theft,NULL,NULL,0,1,0,0,7,0,0,0,10,0,0,1
82,Laff-a-Lympics,ABC,1,France,6.8,19,10/8/1977,11,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Rural,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
83,Laff-a-Lympics,ABC,1,Australia,6.8,19,10/8/1977,11,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Rural,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
84,The Scooby-Doo Show,ABC,2,The Ozrk Witch,8.1,78,10/15/1977,24,TV Series,"Ghost of Witch McCoy,Zombie","Female,Male,",Female,"Ghost,Undead","Witch,Zombie","Human,Human",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,3,FALSE,TRUE,"Female,Male",2,Smuggling,NULL,NULL,0,2,0,0,1,0,0,1,9,0,0,1
85,Laff-a-Lympics,ABC,1,"Athens, Greece",6.8,19,10/15/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,Rural,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
86,Laff-a-Lympics,ABC,1,The Ozarks,6.8,19,10/15/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Rural,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
87,The Scooby-Doo Show,ABC,2,Creepy Cruise,7.7,78,10/22/1977,24,TV Series,Futuristic Monster,Male,Male,Animal,Humanoid,Insect,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ocean,2,FALSE,TRUE,"Male,Male",2,Theft,NULL,NULL,0,1,0,0,7,0,0,0,8,0,0,1
88,Laff-a-Lympics,ABC,1,Italy,6.6,18,10/22/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,FALSE,NULL,0,NULL,NULL,NULL,FALSE,NULL,FALSE,Urban,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0
89,Laff-a-Lympics,ABC,1,"Kitty Hawk, North Carolina",6.6,18,10/22/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Rural,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
90,The Scooby-Doo Show,ABC,2,The Creepy Heap from the Deep,7.4,71,10/29/1977,24,TV Series,"Creepy Heap from the Deep,Soulless Captain Clements","Male,Male",Male,"Animal,Undead","Sea-Monster,Possessed","Sea-Monster,Human",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Coast,2,FALSE,TRUE,"Male,Male",2,Smuggling,NULL,NULL,1 box,0,0,1,0,2,0,0,10,0,0,1
91,Laff-a-Lympics,ABC,1,Egypt,6.4,18,10/29/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Desert,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
92,Laff-a-Lympics,ABC,1,Sherwood Forest,6.4,18,10/29/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,FALSE,FALSE,0,NULL,NULL,NULL,FALSE,FALSE,FALSE,Forest,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
93,Laff-a-Lympics,ABC,1,Spain,6,22,11/5/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,FALSE,Urban,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
94,Laff-a-Lympics,ABC,1,The Himalayas,6,22,11/5/1977,12,TV Series (segmented),"Abominable Snowman,Abominable Snowwoman","Male,Female",Male,"Animal,Animal","Yeti,Yeti","Snow-Monster,Snow-Monster",2,NULL,NULL,NULL,NULL,FALSE,FALSE,0,FALSE,1,NULL,NULL,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,FALSE,FALSE,Mountain,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
95,Laff-a-Lympics,ABC,1,India,6.7,23,11/12/1977,12,TV Series (segmented),NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,FALSE,0,FALSE,1,NULL,NULL,NULL,FALSE,NULL,0,NULL,NULL,NULL,FALSE,NULL,FALSE,Jungle,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,0,1,0
